FAC_TYPE,VERS_DATE,SERIAL_NO,NAME,LATITUDE,LONGITUDE,SITE_CLASS,WILDERNESS,DIS_ACCESS,ACCESS_DSC,FEE,COMMENTS,MAINT_BY,LABEL,ACT_CODE,FAC_CODE,PUBLISHED,CLOS_STAT,CLOS_DESC,CLOS_START,CLOS_OPEN,CLOS_REAS,CAMPING,CAMPING_C,CAMPING_R,CAMPERVANG,CAMPERVANC,CAMPERVANT,CAMPVANR,TB_VISITOR,TBVA_C,TBVA_R,HERITAGE,HERITAGE_C,HERITAGE_R,FISHING,FISHING_C,FISHING_R,FOSSICKING,FOSSICK_C,FOSSICK_R,HANG_GLIDE,HANG_GLD_C,HANG_GLD_R,HORSE_RIDE,HORSERIDEC,HORSERIDER,PADDLING,PADDLING_C,PADDLING_R,PICNICING,PICNIC_C,PICNICINGR,REDUCE_NA,REDUCE_C,REDUCE_R,ROCKCLIMB,ROCKCLMB_C,ROCKCLIMBR,TREE_VIEW,TREEVIEW_C,TREEVIEW_R,WALKINGDOG,WALKDOG_C,WALKDOG_R,WILDLIFE,WILDLIFE_C,WILDLIFE_R,PCT_AFRAME,PCT_PEDEST,PCT_OTHER,BBQ_ELEC,BBQ_PIT,BBQ_GAS,BBQ_WOOD,IS_PART_OF,PHOTO_ID_1,PHOTO_ID_2,PHOTO_ID_3,SDE_DATE,Y_COORD,X_COORD,ALTER_DATE,ENTITY_ID,UFI,geometry
REC SITES,4/18/2020,3022,Waterfall Picnic Area,-37.098549,143.367217,MID,,PARTIAL,"The Waterfall Picnic Area is located approximately 12 kms west of Avoca. Once in Avoca travel west along Vinoca Road (which turns into Waterfall Track) then on to the Waterfalls Picnic Area.
",,"For those seeking a picnic site in a relaxing forest setting, the Waterfalls Picnic Area is hard to beat, being easily accessible from Avoca, with toilets, picnic tables, fireplaces and a short walk available for day visitor use. The Pyrenees Ranges offe",AVOCA,Waterfall Picnic Area,W,UY,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"A quiet secluded area to camp and observe more than 200 species of plants and over 100 bird species that have been recorded in the forest.  Toilets, picnic tables, fireplaces, a shelter and rainwater are  provided",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"For those seeking a picnic site in a relaxing forest setting, the Waterfalls Picnic Area is hard to beat, being easily accessible from Avoca, with toilets, picnic tables and fireplaces. For those feeling fit, try out one of the Pyrenees walks that start",2,,,0,,,0,,,0,,,0,,,0,,1,,,,,1,,122381,122382,122383,4/18/2020,-37.098549,143.367217,,,652278-20190207,POINT (143.367217 -37.09854899999999)
REC SITES,4/18/2020,3398,Hunts Bridge Picnic And Camping Area,-37.710121,144.094801,BASIC,,NONE,"From Elaine, head North East on the Elaine-Egerton Road for 9.7km to the Hunts Bridge site on your left hand side.",,"Located on the banks of the Moorabool River (West Branch) in a tranquil forest setting with farmland surrounds, this large open site provides basic camping and picnicking facilities but no toilets. The larger areas are on the western side of the Mooraboo",BALLARAT DEPOT (SEBASTOPOL),Hunts Bridge Picnic And Camping Area,WC,,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"There are upper and lower areas at this main site, both set well back from the quiet rural road. This open woodland site provides excellent vehicle based camping with plenty of room to find your own space, with full sun and shade options across the site.",1,Y,This site has good road access and ample space for small caravans and camper trailers.,SMALL CARAVAN,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,This is a very relaxed site for a picnic and the drive to it will take you through some diverse and scenic rural landscapes. Plenty of space to picnic in a tranquil forest setting by the Moorabool River.,2,,,0,,,0,,,0,,,0,,,0,1,,,,1,,1,,121313,121314,121315,4/18/2020,-37.710121,144.094801,,,476953-20200415,POINT (144.0948010000001 -37.71012099999996)
REC SITES,4/18/2020,3401,Koolaroo Track,-37.721465,144.153732,VERY BASIC,,NONE,"Access by 2WD in dry conditions is possible but not advised as the route gets rougher and pot-holed towards the end.
From Ballan head south along the Geelong-Ballan Road for 11.6km, then turn right down Hamills Lane, across the Bungeeltap South Road ont",,"Located adjacent to the Moorabool River (East Branch), this is a low key site offering picnicking and camping opportunities for those who come self-contained and who seek a tranquil setting away from the crowds.",BALLARAT DEPOT (SEBASTOPOL),Koolaroo Track,W,,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"About 200 metres back from the picnic area where a track veers off the main track, there are good campsites atop the ridge looking down to farmland and the Moorabool River.",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"After an interesting journey through farmland and forest, the picnic area at the end of Koolaroo Track is in a sheltered and scenic setting for a well-earned picnic amongst the stringybark and peppermint eucalypts.",2,,,0,,,0,,,0,,,0,,,0,1,,,,,,1,,121319,121320,121321,4/18/2020,-37.721465,144.153732,,,476954-20200415,POINT (144.153732 -37.72146499999997)
REC SITES,4/18/2020,1939,Brodies Campsite,-37.249858,141.993663,BASIC,,NONE,Access to Brodies Campsite is via well formed roads and is accessible by 2wd vehicles all year round.  Visitors can find Brodies Campsite by taking the Rocklands Rd north east out of Balmoral for approximately 10 km and turn left on to the Telangatuk Eas,,Brodies Camping and Picnic Site is located on the northern edge of Rocklands Reservoir.  Surrounded by stringybark forest you will find plenty of room for camping both out in the open and further into the bush.  Brodies provides good access to the reserv,CAVENDISH,Brodies Campsite,WCU,U,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"With plenty of space to cater for large or small groups, this site is a prime spot to set up camp whether you're with friends or on your own.",1,Y,"A decent drive in along Tyar No. 7 track, this campsite has plenty of space to set up a caravan or campervan and has plenty of facilities to help you enjoy your stay.",SMALL CARAVAN,3,,,0,,,0,Y,"With easy access to Rocklands Reservoir, this site offers a great experience for avid anglers to wet a line whether you're a day visitor or in for a few nights.",4,,,0,,,0,,,0,,,0,Y,"Day visitor facilities provide an excellent stop for people wishing to have a quiet picnic and enjoy the scenery. The local birds will keep you entertained, or you could enjoy a wander along the banks of Rocklands Reservoir. Alternatively, just sit back",2,,,0,,,0,,,0,,,0,,,0,,,,,,,,,121388,121389,121390,4/18/2020,-37.249858,141.993663,,,486011-20170626,POINT (141.9936630000001 -37.24985799999996)
REC SITES,4/18/2020,1990,Carrolls Springs,-37.498693,144.170154,BASIC,,NONE,"Head south out of Daylesford on the Ballan-Daylesford Road for approx. 16km to Spargo Creek, then left down the Spargo-Blakeville Road for 1.4km. Turn right down McGees Road for 2.6km, then right down Carrolls Track and continue on for 0.6km to the site.",,Carrolls Springs offers open space bush camping and is also suitable for large group gatherings or approved organised events.  Werribee River Walk and other informal tracks offer scenic bushwalking opportunities along the Werribee River. The spring is at,DAYLESFORD,Carrolls Springs,WC,,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,Carrolls Springs offers open space camping in a bush setting and can cater for larger groups. Werribee River Walk and other informal tracks offer scenic bushwalking opportunities along the Werribee River.,1,Y,This is a large open site with ample space for parking and manoeuvring camper trailers. Numerous spots for setting up in the open or amongst the surrounding mixed species forest.,CAMPER TRAILER,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1,,,,,,,,121280,121281,121282,4/18/2020,-37.498693,144.170154,,,476932-20190528,POINT (144.170154 -37.498693)
REC SITES,4/18/2020,2136,Richards,-37.301202,143.27522,MID,,NONE,"From Beaufort, head north east for 19km on the Main Lead/Raglan Elmhurst Road thorough Raglan to turn left onto The Glut Road. After 1.5km turn left and continue on for another 0.6km to Richards.",,"Situated amongst tall eucalypt forest adjacent to Cave Hill Creek, Richards caters for picnickers and campers as well as providing good access to a network of short (Grevillea, Paradise and Fiery Loop)walks and an overnight (Beeripmo) walk.",BEAUFORT,Richards,W,oUeY,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"This open site provides both shady and sunny tent-based camping options, within easy reach of the carpark (for convenient vehicle-based camping. Basic facilities include wood-fired BBQs, picnic tables and toilets, with good opportunities to explore the s",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,The picnic area is grassy and open with good shade to be found from large trees if needed. A large roofed picnic shelter with tables also provides protection from the elements if needed. This site provides a relaxing setting for picnicking with basic ame,2,,,0,,,0,,,0,,,0,,,0,,1,,,1,,1,,121346,121347,121348,4/18/2020,-37.301202,143.27522,,,476940-20180426,POINT (143.27522 -37.30120199999999)
REC SITES,4/18/2020,2243,Ditchfield Camp,-37.317043,143.272658,BASIC,,NONE,"From Beaufort, turn north towards Raglan and after 11km, turn left down Raglan-Mt Cole Road. After 3km continue onto Mount Cole Road and after 4.2 km, turn right onto Camp Road and continue on for 0.8km to arrive at Ditchfield Camp.",,"Located in a very picturesque setting, this site has smaller areas for more secluded picnicking and camping as well as one large open area suitable for large groups.",BEAUFORT,Ditchfield Camp,W,Y,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"This attractive site has ample space for individual as well as larger group camping, with small and large spaces available. Cars are contained to the carpark, but you can park close to the camping areas for convenient access to your car.",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"This is a lovely tranquil spot for picnicking, with five smaller areas under large shady trees, well suited to smaller picnic groups. There is also a large central area suitable for larger group but come prepared as the large open area only has one picni",2,,,0,,,0,,,0,,,0,,,0,,1,,,1,,1,,121292,121293,121294,4/18/2020,-37.317043,143.272658,,,476943-20200402,POINT (143.272658 -37.31704299999996)
REC SITES,4/18/2020,2366,Beeripmo Campground,-37.30007,143.248177,MID,,NONE,This campground is only accessible to walkers via the Beeripmo walking track.,,,BEAUFORT,Beeripmo Campground,W,Y,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"The Beeripmo campground is accessible by walkers only. The site is flat, siting high on the plateau and nestled in a tranquil bushland setting with plenty of shade and dappled sunlight. Facilities include fireplaces and toilets. Camping spots are scatter",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,1,,,,121265,121266,121267,4/18/2020,-37.30007,143.248177,,,476944-20190711,POINT (143.2481770000001 -37.30007000000001)
REC SITES,4/18/2020,2501,Log Crossing Picnic Area,-37.826822,147.941784,MID,,FULL,"Turn off the Princes Hwy at the sign, follow Uncles Rd for 2km to the turn off. The picnic area is 300m from the intersection.",,"Log Crossing is a spacious shady picnic area with fire places, toilets and picnic tables. This site is a good access point for local walking and mountain bike tracks. This area can be used for overnight camping.",NOWA NOWA,Log Crossing Picnic Area,WC,Y,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/25/2020,12/1/2020,,Y,Overnight only in designated area.,3,Y,Overnight only.,,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,,4,,,0,,,0,,,0,,,0,,,0,1,1,,,1,,1,,121178,121179,,4/18/2020,-37.826822,147.941784,,,516719-20190809,POINT (147.941784 -37.82682199999999)
REC SITES,4/18/2020,3681,Butchers Camp Site,-36.620076,143.784275,BASIC,,NONE,"Located in the beautiful Kingower State Forest, just 3.6 km south-east of Kingower. Take  Kingower-Arnold Road south-east from Kingower, turn right into Ironbark Exit Road into the Forest - you will see the camp site on your right
",,Take some time to enjoy the beautiful Box-Ironbark forests near Inglewood. These forests contain diverse native plants and animals and have a rich cultural history.  This region has produced more gold nuggets than any other Australian goldfield. Basic ca,INGLEWOOD,Butchers Camp Site,W,,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"For those who like seclusion, the Butchers Camp site is perfect - a basic camp site in Inglewood State Forest. Basic facilties such as picnic tables and bbqs are provided in an open forest setting",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,A pleasant spot for a quite picnic in the beautiful Inglewood State Forest. Basic facilities such as picnic tables and bbqs are provided. Forests around Inglewood have a rich cultural history and unique flora and fauna species. This region has produced m,2,,,0,,,0,,,0,,,0,,,0,1,,,,,,1,,122261,122262,122263,4/18/2020,-36.620076,143.784275,,,470316-20200417,POINT (143.784275 -36.62007599999998)
REC SITES,4/18/2020,3682,Orchid Dam,-36.649511,143.763652,BASIC,,NONE,"Located in the beautiful Kingower State Forest, just 5 km south of Kingower. Take Gap Road south from Kingower, follow through the forest for 4.9 kms, turn right onto Orchid Dam Road, the site will be on your right  (GPS 0746916 5940273)
",,"Orchid Dam is another beautiful spot for a lazy picnic. There are picnic tables and a wood BBQ. Explore the surrounding forest and see if you can find evidence of past utilisation. 
",INGLEWOOD,Orchid Dam,W,,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,Come stay for a few days and explore the surrounding box ironbark and mallee forests.  Forests around Inglewood have a rich cultural history and unique flora and fauna species. This region has produced more gold nuggets than any other Australian goldfiel,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"Orchid Dam is another beautiful spot for a lazy picnic. There are picnic tables and a wood BBQ. These forests contain diverse native plants and animals. Picturesque Box-Ironbark forest is a great place to get away from it all, relax and appreciate natura",2,,,0,,,0,,,0,,,0,,,0,1,,,,,,1,,122321,122322,122323,4/18/2020,-36.649511,143.763652,,,469516-20200417,POINT (143.763652 -36.64951099999996)
REC SITES,4/18/2020,4358,La Trobe River Picnic And Camping Area,-37.882711,145.891477,BASIC,,NONE,Latrobe River Picnic and Camping Area is located approximately 90 kilometres east of Melbourne.  Turn left just 500m up Ada River Road which is located between the towns of Powelltown and Noojee along the Yarra Junction - Noojee road. With the exception,,Latrobe River Picnic and Camping Area is just a short walk away from the Latrobe River itself and is situated within easy access of a main road. The large area is within the heart of the Latrobe State Forest and is within a short distance of many worthwh,POWELLTOWN,La Trobe River Picnic And Camping Area,W,eY,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,,2,,,0,,,0,,,0,,,0,,,0,,1,,,1,,,,122402,122403,122404,4/18/2020,-37.882711,145.891477,,,502920-20191028,POINT (145.891477 -37.88271099999997)
REC SITES,4/18/2020,4505,Spence Bridge,-35.741329,144.180647,BASIC,,NONE,"Spences Bridge Recreation Site is located 9 kms north of the Cohuna Township on Gunbower Creek. From Cohuna head north along the Cohuna-Koondrook Road. Turn right at Spences Bridge Road and enter Gunbower Island. Continue along Spences Bridge Track, ther",,"A tranquil quiet camp ground on Gunbower Creek for those who enjoy no frills camping. Basic facilities ( BBQs and Picnic tables) provided. Enjoy the sights and sounds of the surrounding river red gum forest. BBQs and picnic tables provided
",COHUNA,Spence Bridge,WUP,,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"Dispersed camp sites in forest clearings along Gunbower Creek, suitable for larger groups, close to Cohuna",1,,,,0,,,0,,,0,Y,"Gunbower Island is a popular fishing destination. Note that a  current  NSW  Freshwater  Recreation  Fishing  Licence   is  required  when fishing in the  Murray  River, while a  Victorian   Recreational  Fishing  Licence  is  required  for  fishing  in",3,,,0,,,0,,,0,Y,Launch your boat or canoe from the boat ramp located at this site,4,Y,A pleasant spot for a picnic on Gunbower Creek. BBQs and picnic tables are provided at dispersed camp sites.,2,,,0,,,0,,,0,,,0,,,0,,1,,,,,1,,122348,122349,122350,4/18/2020,-35.741329,144.180647,,,506670-20180208,POINT (144.180647 -35.74132899999995)
REC SITES,4/18/2020,4509,Goat Island,-35.728034,144.181207,BASIC,,NONE,"Goat Island Recreation Site is located 10.5 kms north of the Cohuna Township. From Cohuna head north along the Cohuna-Koondrook Road. Turn right at Spences Bridge Road and enter Gunbower Island. Continue past Spences Bridge Recreation Site, vear left ont",,"Another site along the Canoe Trail - the site has a jetty to launch or dock your canoe. Come enjoy the surrounding river red gum forests at a peaceful basic picnic site - bbqs and picnic tables provided
",COHUNA,Goat Island,WU,k,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"Dispersed basic camp sites in beautiful seasonal swamp clearings, suitable for large groups",1,,,,0,,,0,,,0,Y,"Gunbower Island is a popular fishing destination. Note that a  current  NSW  Freshwater  Recreation  Fishing  Licence   is  required  when fishing in the  Murray  River, while a  Victorian   Recreational  Fishing  Licence  is  required  for  fishing  in",3,,,0,,,0,,,0,,,0,Y,"A pleasant spot for a picnic -
 BBQs and picnic tables are provided at dispersed camp sites",2,,,0,,,0,,,0,,,0,,,0,1,1,,,,,1,,122279,122280,122281,4/18/2020,-35.728034,144.181207,,,506671-20180208,POINT (144.1812070000001 -35.72803399999998)
